vote_id,vote_average,vote_count
180240,7,2
4443,4.9,8
37602,6,1
180970,5,1
30810,5.7,3
21282,6.6,12
18879,4.5,4
84030,6.6,5
799,0,0
54560,0,0
53524,5.3,2
70119,0,0
267415,0,0
85690,5.4,9
21070,8.5,2
38553,6.8,11
15201,3.5,2
71587,2.8,2
259387,5.5,1
36292,7,3
86177,5.8,6
219166,5,3
115383,6,6
8651,0,0
361181,6,1
127286,5.9,36
51839,6,27
164288,5.5,8
85787,7,10
50179,0,1
88580,5.5,4
16423,6.6,25
285935,6.4,46
70939,5.4,15
280840,7.3,119
285803,5.3,126
287859,5.8,4
248698,3.3,3
264206,5.4,5
256907,4.1,14
251626,6.8,16
259720,6.4,8
271200,6.2,15
274109,5.7,3
348537,5.5,5
298923,6.4,1
292830,5,1
325892,3.3,3
222890,5.2,3
14962,5.3,6
26743,4.9,8
51306,0,0
295715,5.8,3
21026,4.8,3
50658,5.5,11
96496,6,2
37600,6.3,2
253072,5,1
24199,5,1
49323,6.5,4
295782,4.7,3
52088,0.5,1
9608,0,0
52371,5.8,9
33371,7,3
90503,6.1,13
45047,0,0
252406,5,2
152948,6.2,15
76323,0,0
168712,0,0
150736,6,1
50583,6,1
153541,6,1
12495,5,1
368128,5.2,12
97138,3.2,5
29101,4.8,3
71097,7,1
191385,3,1
14482,4.7,7
4134,4.5,2
85277,5,1
219808,5.6,21
15838,5.5,9
53463,5.8,6
19812,5.9,5
135204,4.5,1
61863,3.8,2
49877,0,0
41121,7.3,3
105915,6.4,5
46333,6,1
24285,0,0
27730,8.8,2
18265,8.5,2
56344,0,0
349008,2.5,2
111114,5.4,5
65885,7.3,2
48623,5.5,1
149832,7.3,7
123782,6,3
161827,5.5,50
193595,5.1,4
56245,5.6,6
88269,7.8,5
168179,10,1
251241,0,0
338309,6.3,9
147698,6.5,2
106671,5,2
305638,10,1
88264,8.5,2
60948,8,6
117046,6.8,2
49099,0,0
161359,7.2,10
88051,7.3,3
95385,9,1
316603,7.5,5
260352,0,0
102860,2.8,3
88534,6.3,4
67941,0,0
169877,5.3,4
28642,0,0
85107,8.5,2
254661,4,1
102873,5,1
324083,4.8,6
348273,5,3
106134,8.5,2
162472,6.5,2
111650,4.2,8
147496,0,0
154211,6.5,6
30888,5.7,26
46863,6.2,6
126879,3.9,4
102858,5.7,3
220005,6.3,3
149657,5.2,3
42647,0,0
45490,0,0
297288,6.2,3
297745,7,1
24235,5.5,5
57394,4.6,6
274110,8,2
64304,5.8,6
43833,0,0
193460,5,1
186775,6,9
5256,7.1,4
64869,6.9,7
38659,0,0
42789,2,2
162117,7.5,4
156007,0,0
96935,0,0
126958,0,0
334312,5,1
186881,5.5,12
49092,6.3,4
269390,5,1
124762,5.8,3
138191,10,2
158942,5.6,10
158951,6,2
157033,7.8,5
118145,6.5,2
98025,0,0
57768,7.1,5
105593,0,0
257947,0,0
254902,6.4,5
78071,5,1
239536,5,2
237957,3.3,2
170923,4.5,3
354021,0,0
51902,6.5,12
126313,7,2
297631,5,1
85834,6.8,5
96026,5,1
31957,5.8,3
116318,6.8,10
128061,0,0
211158,5,1
361131,4.7,6
105304,8,1
257095,6.7,3
64437,3.5,2
357959,0,0
45205,8.4,5
76784,7.4,14
317988,10,1
142406,6.8,19
263627,5,1
355211,6.5,2
261562,4.8,3
33407,0,0
361664,0,0
96300,5.9,5
362178,7.2,5
382899,6.7,7
296449,3.9,7
358859,6.5,2
191703,6.9,12
40993,7.8,4
260397,8.5,4
361066,7.4,45
142916,5.3,12
179837,4,5
104317,9,2
220949,8.1,7
278262,5,4
126208,6,3
208947,7,5
149712,5,2
48617,6.6,10
144886,3.3,8
270469,4.6,15
228442,7.4,173
144156,4,2
277819,1,3
247436,2.8,4
172673,5,9
195804,6.9,17
168478,0,0
322266,6.8,5
363844,6,1
302528,5.7,6
137200,7.5,2
262713,2.6,5
130993,6.2,76
256316,7.9,91
121998,5.3,14
281600,3.9,9
140008,3.5,17
183128,0,0
80281,6,4
324269,7.5,6
36511,4,10
381890,4,1
371758,6.8,4
347669,4.8,4
302036,7.5,31
258210,4.5,3
159630,3.5,2
89337,4.5,4
69610,3.8,5
42911,3.9,9
163313,3.8,159
347835,5.1,22
187238,5.6,12
383809,0,0
135536,6,1
101553,7.3,11
138273,5.8,9
137599,5.4,194
50268,6,6
37265,4.5,4
55580,5.5,3
30301,0,1
257302,8,2
116614,6.1,21
21990,0,0
10125,6.5,2
329010,8,2
324340,6.5,11
367596,6.3,2
27836,5.9,45
96161,6.9,35
297207,6.4,926
26329,6.5,10
367275,5.3,3
77829,6.2,9
39305,6.4,47
82737,6.5,37
132705,7.5,575
330697,5.7,9
364540,3.5,7
301365,6.4,11
334026,7.7,19
346763,7.6,7
309024,7.1,9
330770,6.7,19
277713,7.7,3
364433,5.2,3
308674,5.7,3
287940,7.7,3
20431,5.3,4
37941,6.6,5
341420,7.3,5
21463,7.4,21
20049,7.3,4
82124,3,2
53883,6.4,17
236808,7.1,5
70988,7.6,14
66536,7,15
66344,7.6,18
165432,4.2,38
62241,4.6,18
72188,6.4,9
363846,5.6,6
181656,5.6,7
198993,5.8,5
284135,4.5,6
160075,6.6,5
187662,6.6,5
385317,6.7,3
191824,3.5,8
60807,4.2,10
31626,5.9,8
31629,6.6,5
81060,7.3,3
23776,10,1
199160,5.9,4
34763,6.8,14
117058,6.4,5
19754,7.2,13
385232,4.3,8
35106,8,2
323315,5.4,19
128722,6,146
162611,6.5,2
144436,5,1
94702,0,0
85220,5.7,7
140554,7,1
277796,4.5,2
263976,6,1
369245,0,0
301348,5.5,7
287179,6.7,43
163837,7.2,532
81843,7.8,4
371647,0,0
159281,6,3
268271,6,1
150029,4.8,15
103850,5.9,23
34052,6.1,41
338065,7.2,11
333352,4.9,28
367524,5.5,4
64407,6.2,9
63224,4.5,8
98302,3.8,14
359025,7,1
347752,5,33
323665,6.6,24
382581,5,1
332706,7.8,4
150201,6.5,156
347764,10,1
291871,6.8,6
383140,6.9,9
23704,5.7,7
79550,6.9,4
336652,3.3,7
22812,7,2
97400,3.8,13
320588,6.3,9
131907,7.5,4
214775,7,1
104338,0,0
348346,5.3,9
382913,6,1
78088,0,0
85793,0,0
216016,7.3,11
38531,7.4,6
365447,5.7,3
174187,0,0
101858,10,1
92927,0,0
186268,5.6,15
37754,1,2
262536,6.9,7
41383,5.6,19
224339,4.9,18
73983,5.9,7
95552,6.1,9
65270,6.3,395
166904,4.2,3
34462,7,3
257004,3.4,7
177622,6,1
2989,3.6,7
181565,5,1
206289,5.3,19
46043,0,0
333385,6.2,28
212270,5.1,27
3938,5.7,131
93212,4.2,11
99368,4.8,5
41568,6,4
311585,5.3,4
136585,6.1,13
207680,4.5,1
346494,5.1,102
337085,0,0
332704,0,0
336850,2.3,6
65874,0,1
80881,0,0
230235,5.8,4
42606,6.2,11
388237,6.5,23
320048,5.8,69
88665,6.8,191
23628,0,0
113752,6,1
301224,8.4,8
180021,6,1
369834,6.3,52
75745,6.6,10
41988,6.4,25
347689,5.6,17
339984,4,1
54566,7.4,5
55495,6.1,8
379925,5.5,5
171550,0,0
347881,8,3
359549,7,4
292010,8.3,4
54008,6.1,12
299309,0,0
278717,5.2,26
209266,6.7,153
67852,8,6
326649,6.5,4
5728,6,1
12422,7.3,2
130544,0,0
63065,6.5,1
382962,0,0
291189,5.3,9
375012,3.9,22
312849,6.7,409
273912,6.1,7
287719,8.2,5
63004,10,1
213595,6,3
52488,7.1,5
98487,7.1,84
43093,6.7,3
376311,8,2
315664,9,1
49834,7,2
24258,4.5,2
47683,5.7,5
258800,7,3
163018,8,3
377799,7,3
163791,6.1,7
64674,5,1
374021,3.9,24
379508,7.3,3
301494,6.1,4
47247,6.8,5
48125,5.6,62
167021,7.2,7
38404,4.3,5
71921,4.4,21
143839,5.6,7
365805,5.3,11
72278,7.2,9
83907,4.4,10
110468,5.2,19
329815,6.3,2
12781,5.4,11
63317,5.6,328
272160,6.7,58
226693,6.7,3
370902,6,2
47845,6.7,3
224951,9,2
242546,6.7,11
300403,7.3,4
228109,5.6,5
302688,6.7,3
327528,6,6
367108,5.7,3
326119,6.5,25
203124,6,14
167410,4,6
357706,8,3
210302,0,0
208091,4.9,6
136366,7.1,15
384205,6.9,24
110898,7,2
314029,6,3
38706,3.5,2
18188,6.7,6
46776,5.9,48
195029,5.2,217
58559,5.7,35
378137,4.9,8
387054,4.3,5
124993,6,434
42291,6.8,2
31184,9.3,2
359440,7.3,9
297806,6.1,31
186759,5.5,109
356326,4.7,107
153397,7.2,38
40208,6.2,5
342521,5.7,3
132540,4,2
337758,5.8,105
334922,4.8,4
375742,5.2,3
336011,0,0
290825,8,1
239103,6,2
157005,0,0
72750,8,1
48613,0,0
333663,8,3
250852,9.2,5
201729,0,0
154786,0,0
82151,5.2,6
278660,6.4,171
75577,2.5,2
97399,2.5,2
123680,6.7,9
34158,5.6,26
214170,4.7,10
341745,4.4,7
276157,5.3,12
122544,7,17
296360,7,3
257044,6.8,17
165344,3.3,3
44256,3.9,4
186991,5,1
254952,0,0
259014,5,1
347848,6.8,2
239367,5.3,8
60410,6.8,2
33419,0,0
76746,0,0
36818,0,0
242631,0,0
134238,4,5
207178,7,12
85231,5.5,50
75510,4.5,2
122325,0,0
249969,4.7,3
66060,0,0
372691,6.4,7
178447,8,3
86497,6.7,15
376716,7,1
383535,6.1,9
90110,5.3,2
297784,4,21
365002,5.2,3
68048,8.5,2
261899,6.8,177
261112,7,20
16017,0,0
145547,6.6,19
295627,7.7,3
202831,4.5,6
50942,8.3,3
271664,5.7,92
75027,5.6,27
379291,0,0
338913,4.8,6
304869,5.1,4
251220,4.8,3
229353,0,0
302802,8,2
204506,5,1
387893,5,1
109261,4,2
287717,0,0
45103,6.5,2
27923,4,4
74705,5.1,59
334629,4.5,5
246415,7.2,10
255548,4.4,12
125531,5.8,3
163042,4.3,4
177714,0,0
131027,7.6,8
83234,7.2,6
78476,7.3,4
239804,0,0
292081,5.1,200
267579,0,0
5252,3.5,3
67089,0,0
182950,5.1,4
356325,7,3
114242,5,3
304878,6,1
76105,5.5,1
357096,6.2,3
116500,0,0
45960,7.7,11
121848,8,14
81670,6,1
64239,6,2
12607,4.6,9
187422,0,0
64307,0,0
66730,7,2
193459,6.5,2
373349,6,1
344170,4,2
110299,7,5
59895,6.3,6
36799,6.7,7
175226,5.5,10
224162,5.4,5
54241,0,0
85232,7.4,6
95037,7.5,73
118517,6.3,419
33486,6.6,5
33484,0,0
36704,4.8,10
33482,5.2,39
36706,7.7,3
179103,8,669
296071,6.7,3
380808,6,1
295699,5.9,7
21571,5,3
161816,7.2,25
19083,6.8,4
72912,6.6,11
205055,0,0
369557,4.3,2
336775,8,4
340627,4.6,13
75733,0,0
82100,6,1
40211,10,1
362541,0,0
123337,7,1
389882,0,0
58517,7,1
298869,0,0
25451,0,0
185289,7,2
184328,6.5,1
185273,8,1
187516,0,0
156603,6.8,3
180819,0,0
252916,8,1
115706,6,2
192371,7,1
116160,6.5,1
107966,0,0
174195,7.7,6
116190,4.6,29
70313,4,10
144852,6.3,8
193435,5.7,25
178569,6.2,7
177234,8,2
230182,6.7,10
193450,5.3,12
358893,3.2,5
354220,8,9
347850,7.3,3
142023,5.5,2
351065,4.7,3
331985,7.6,4
321645,5.8,10
298165,7.4,5
334362,7.3,6
203890,7.7,13
25803,5,3
276828,4,2
240636,6.4,11
317213,4.5,12
195030,5.3,3
348396,6,2
335026,7.2,14
365909,6,1
369373,6,1
250686,8.7,5
382523,5,1
109907,7,311
282346,6,1575
300455,5.6,1490
365566,4,2
116312,5.7,3
352166,5.9,11
144686,4.5,4
53202,7.5,2
142914,5,1
370755,5,1
290595,0,0
325133,3.8,2
133953,6.3,2
113660,4.8,5
224944,5.8,3
158928,0,0
86239,4.3,2
26829,0,0
70151,0,0
388910,4.8,5
29487,6.3,5
29490,7.5,2
29829,0,0
46196,5.3,16
206099,2,3
29390,5,31
29398,3.8,16
300769,4.8,32
365183,7,2
118534,3,7
369168,4,1
355925,7.3,4
252674,4.8,159
327674,8,2
356300,7.1,4
101733,6.8,8
40043,4.7,3
90843,8,8
57173,0,0
102909,3.7,23
332748,0,0
301608,6.9,834
131334,6.6,12
173327,0,0
68016,6.8,7
81030,5.7,6
372226,0,0
166393,5.1,6
297393,7.1,4
290916,5.4,12
376570,6.5,70
121983,4.8,11
285869,6.9,4
32202,5.9,7
308063,7.6,5
277690,7,9
61908,0,0
42362,8.2,17
343112,7.3,8
374465,7,10
318553,7.4,9
237811,8.7,7
15803,7.7,10
130269,7.1,9
144651,6.9,8
113217,8,3
57656,8.2,3
18597,5.3,2
19499,5.6,4
15372,4.8,39
15429,5.7,37
24784,6.4,7
49381,5.7,8
79483,0,0
238177,6.9,56
204344,4.2,13
200558,5.1,13
26768,3.5,2
354924,0,0
254439,3.1,14
96186,5.5,1
52854,7.1,8
227077,6.7,6
348390,3.4,14
235046,6,3
301056,2,1
67174,0,0
99374,4,1
166660,5.4,4
255388,0,0
56078,0,0
51505,0,0
244852,4.8,5
270909,0,0
117023,9,1
322746,8,2
101320,7.4,12
67021,5.3,19
217324,6.7,20
377170,6.2,116
130098,5,1
53421,7.5,3
364810,5,1
85613,3,2
110282,4,2
341366,0,0
352372,0,0
39857,6.5,2
339994,4.3,23
194853,5.7,3
178032,6,1
146904,6.5,1
146075,4.5,2
86234,5.4,16
135335,5,1
19509,7.8,283
297421,7.5,16
170194,7.4,4
153161,4,2
153165,6.7,3
85540,8.5,2
153169,0,0
336121,5.7,13
80094,8.5,2
335578,8,2
342165,3.3,3
117483,4.5,5
392418,5,1
197175,5.5,4
355230,6,3
332739,6,2
317954,4.3,3
107641,6.3,6
122270,6,2
3102,3.5,2
62729,0,0
193899,10,1
128671,0,0
191068,7,1
190883,0,0
191427,0,0
116857,0,0
125673,9.5,1
261684,5,1
126418,7.5,4
230284,4.4,10
184824,3.5,2
182899,7.3,2
183827,3.8,13
335498,7.4,14
255733,4.5,23
101715,9,1
112558,7,1
356090,5.4,12
290188,4.6,7
87992,6.3,8
54440,6.9,4
340187,6.4,7
328594,7.2,14
298032,7.2,12
96767,4.5,1
169496,0,0
347097,6.3,8
47851,5.4,11
333356,5.3,26
324320,1.5,2
71336,3.8,4
23154,5.8,29
212156,8,3
100288,0,0
168976,6.2,73
29009,6.3,12
23854,6.5,16
62132,7,8
75537,6.7,3
333123,7,1
39899,5,26
3941,5.8,6
297063,7.2,314
377985,8,4
1659,4.1,12
1652,6.3,8
1655,4.7,16
38243,5.9,39
279090,5.9,13
348025,5.8,10
56948,5.5,2
353326,7.3,3
361841,7.7,6
24450,0,0
318054,0,0
366901,0,0
161143,8,2
85693,5,1
118251,6.4,23
385750,4.5,11
385738,5,14
305342,7.5,4
333092,6.4,15
58032,6,16
77786,3.3,3
102039,0,0
19459,5.8,6
9657,2.5,2
9252,7,1
9379,0,1
36137,6.7,5
345874,3,13
165463,7.7,187
56429,5.8,12
239091,6,1
45232,4,2
7237,5.7,5
62880,6.6,10
332283,5.8,3
103073,6.5,1096
58792,0,0
375572,6.3,5
51393,0,0
102444,6.3,8
114394,7.3,6
168616,4.9,31
37048,4.8,8
60964,6.1,17
303858,6.2,18
106729,5.5,289
47747,3.7,40
363354,6,2
229113,7.1,6
138827,7.2,5
28452,4.8,5
34036,0,0
82394,7.7,3
16916,0,0
322240,4.4,16
84907,6,5
98959,7,2
51298,6.3,3
83266,6.4,161
38995,6.2,171
343042,7.1,29
206630,6.7,527
202637,6,162
39704,6.8,4
89458,5.9,10
145689,0,0
50025,1,6
356298,5,1
326423,6.1,10
362478,6,4
330483,6.5,4
205588,6.8,4333
357125,6.2,14
44698,6.1,10
99846,5.5,11
31124,4.9,10
28757,0,0
378483,8.7,9
158947,8,2
391899,5.5,441
127380,6.5,2
35759,7.8,803
53999,0,0
140652,6.5,2
320639,6,378
220515,7.9,6
142611,6.6,8
113347,5.5,5
323676,6.8,22
99513,3.4,8
381341,6.6,439
384254,5.9,1048
79594,5.6,20
333669,7.4,5
387252,3.8,11
137400,6,6
381298,4.9,7
362682,5.6,33
325186,0,0
316152,0,0
153518,4.8,4
358644,7.3,94
297186,5.4,4
344593,6.1,7
306598,7.7,3
316883,7.6,8
15088,5.7,3
357313,8.6,15
384237,5.4,27
21343,3.3,9
373072,5.4,19
20898,4.1,6
71103,6.3,30
76102,5,34
327536,0,0
364088,5,1
86517,7.3,3
40080,5.9,143
76164,6.9,52
4457,4.5,180
122466,4,2
390777,5.9,9
376292,7.1,7
12696,4,8
391578,5,1
392985,6,10
168055,5.1,95
60809,4.5,2
332411,6,3
57130,4.4,8
22892,4.3,2
52279,4.4,10
17174,6.3,2
127776,6.2,6
320586,4,3
384737,7,1
94170,6.2,6
156326,5.8,4
53050,6.5,6
60961,8,213
131673,6,198
234868,6,3
41368,3.8,5
76081,0,0
143335,8,2
25603,7,1
79137,5,1
23270,6.5,16
347938,6,8
26691,6.6,14
69150,5.6,14
83295,5.9,10
391997,7.8,21
153423,7.4,7
114384,6.7,3
176321,6.5,11
23767,6.7,68
188540,6.5,11
300983,6.8,10
76788,5.8,11
362150,6.7,8
280165,5,1
330418,6.5,5
330399,7.3,5
320910,6,6
394374,6.7,5
82999,5.3,5
363178,5.9,6
247504,6.6,4
63964,7.5,2
129682,6,2
79354,7,2
223365,0,0
69428,0,0
69417,5.5,3
69401,0,0
69399,6,2
69427,4.5,3
69404,7.3,4
69422,7.3,15
69423,6.8,4
114426,5.5,1
114405,6.5,18
113332,4.3,2
174925,7.7,7
117024,6,3
51059,0,0
101766,6,1
35010,5.8,391
38983,5.1,34
266540,6.1,115
266102,6.1,25
13521,7.3,6
13520,5.2,14
123182,5,10
41628,5.1,8
244449,5.6,4
353069,5.4,4
109453,6.5,3
311667,0,0
7456,7,1285
50451,6.4,14
364324,5,1
72753,4.5,2
124108,3,1
17137,7.5,3
51106,5.2,7
34194,5.5,2
343972,6,2
302401,3.6,4
21769,7,3
72823,8,1
125513,4.5,2
92728,4,4
155765,5,3
28697,5.1,6
42073,4.3,2
31034,9,1
125521,5.3,5
82386,6.2,6
36613,6.5,1
68922,0,0
125510,0,0
41365,6.7,5
35105,0,1
14829,6.4,13
39690,0,0
34935,5.6,159
25843,5,1
48405,6.4,5
277098,7,4
34772,6,1
86791,6.5,1
93734,6,1
31502,5.3,4
221317,6,1
355008,4,2
52143,4.8,2
44885,0,0
131433,4.6,4
203071,7.8,2
87636,4.9,4
134053,0,0
155017,4.9,59
294574,7.8,3
160399,1,1
53034,3.8,2
382885,0,0
71449,0,0
45330,6.4,50
71444,6.8,9
80394,7.3,36
394661,6.9,15
37629,5.3,57
68828,7.3,7
64784,6.6,47
339749,6.4,5
391566,5,1
358895,5.4,188
387889,6.5,8
390520,0,0
392891,0,0
306523,0,0
306555,7,2
305455,6.5,4
265717,8,2
264454,4.8,120
234004,0,0
44157,8,1
282266,6.1,15
139854,0,0
114521,6.2,11
25019,0,0
97943,4.6,5
14263,5.1,6
323262,5.8,17
214187,7,2
173587,0,0
104239,7,1
328844,5.7,3
31472,4.2,3
36863,0,0
73896,0,1
33224,5.7,81
9547,5.7,114
65887,5.7,5
210615,0,0
66187,0,0
271919,6.4,5
12266,5.6,7
334889,0,0
314076,4.7,3
257440,7.5,2
347945,0,0
92307,7.5,2
300762,0,0
158903,6,1
39764,7,2
33827,4.3,2
59126,5,1
41617,7.6,5
120268,4.7,146
342850,6,16
313511,4,2
184561,6.1,15
231540,6.4,8
107248,0,0
235690,6.8,14
277459,5,1
44804,0,0
35026,0,0
241004,0,0
144008,6.5,2
46521,4.5,2
75262,3.9,10
200868,8,3
355890,5.5,3
127259,5,1
388055,7.3,3
245013,7.7,13
97253,5,1
202515,0,0
386891,3,4
176915,0,0
380254,7,1
208556,6.6,17
132166,6.7,3
126234,7,10
245917,9,1
257291,6,2
63427,5.7,5
117034,0,0
66638,6,3
206796,0,0
173443,6,1
64834,7,37
47096,5.2,3
305815,8,1
94709,6.2,7
119820,7,3
323573,7,2
379387,0,0
211337,4.4,5
85516,6.5,2
35114,0,0
120872,6.1,14
372234,7.9,11
82027,4.9,26
128396,6.4,4
121232,9,2
324271,4.4,5
299269,4.3,3
189875,6,2
273883,8.5,2
148380,8.5,2
30,6.5,2
331501,8.3,2
63665,8.3,3
153779,10,1
372174,5,1
393877,6,2
356900,0,0
224089,5,1
224079,7.7,3
224098,6.5,2
224063,0,0
224084,6.4,8
120249,8,4
130436,4.8,5
184868,8.5,2
240968,0,0
286120,0,0
31338,5,4
245019,3.8,2
308557,6.4,4
54555,6,10
94658,8.4,15
71772,7.6,5
261433,6,3
166770,6,1
250434,0,0
106219,3.7,11
54316,5,1
80470,7.8,5
43102,5,10
336026,2.5,4
315723,6.6,30
256222,7,1
192184,6.1,5
189498,5.7,10
18906,5,1
91556,0,0
348673,6.7,3
75926,5,2
345664,5,2
5066,7.4,15
83788,7,2382
82098,3.3,4
72655,0,0
97844,7.1,7
124013,0,0
45537,4.8,2
189996,6.2,5
255511,7.6,10
66540,4.6,63
290250,4.2,12
204994,6.3,4
349790,5.8,347
239895,5,1
366005,6.8,4
88722,6,3
37454,5.2,49
160859,7.8,6
383121,5,1
202214,6.5,5
132144,6,2
270010,5,2
195468,7.8,4
132148,6,10
132150,6.6,13
335053,6.9,19
46740,5.8,5
113670,7.1,5
115301,6.6,10
117457,6.3,10
118009,6.9,15
168421,7.7,6
116185,7.1,30
69636,8,1
62756,5.2,99
49029,5.5,4
330629,6.7,6
86718,7.9,27
69635,0,0
19978,6.5,16
69638,6.8,12
40713,9,1
37803,5,1
41413,5,3
85941,8,1
85721,6.7,17
14244,7,1
161463,6.2,10
108176,5.6,7
58494,5.2,5
36607,6.6,52
100813,6.3,4
56100,7.8,2
139846,6.2,23
97481,6,1
38111,5.6,11
42548,5.2,9
75100,4.5,3
50340,7.6,12
18377,7.3,4
355177,7,1
61002,6,50
343981,6,1
99592,3.4,20
35752,4.3,11
11767,7.5,2
119433,6.2,3
288694,5.8,92
96958,7,2
371695,0,0
11681,3.7,10
155011,5.3,11
219247,5.3,5
41808,6.3,8
303360,4,1
126265,7.5,14
291264,0,0
248001,6.8,47
260500,5.4,21
3786,6.5,4
396152,6.1,33
119255,5.6,131
178146,6.3,17
361205,5,1
44238,6.2,6
85013,4.4,7
380111,5,1
79040,5,1
201006,0,0
24827,5.7,438
278774,8.5,2
257245,0,0
77876,3,1
44606,5,2
115054,5.5,2
139856,5,2
268539,8.3,6
129400,5.3,3
258509,4.1,8
120259,9,6
387957,0,0
90121,5.1,5
264530,6.2,5
118889,5.2,5
63876,3.7,3
248424,6.2,9
126550,5.6,16
7871,6.2,1619
362268,5.7,62
174759,8.7,7
41553,8,3
370014,6.8,20
39943,7.7,28
164479,7,4
379500,5.5,5
253484,5.8,10
332567,5.3,5
300665,4,2
383367,0,0
159207,5.3,11
369058,0,0
129269,6.1,5
389323,7.6,9
32887,6.1,37
40471,6,16
74753,6.1,15
93006,5.9,17
169726,6.3,3
295273,6,8
294550,5.2,7
85327,7.5,12
55134,6.5,6
299582,7.8,4
371451,5.5,4
334557,4.1,4
315669,5.8,6
61533,7.7,18
57218,7.3,9
109587,6.5,2
15303,5.9,14
110501,6.5,4
70527,8.1,9
108835,4.7,68
33611,6.1,4
55125,6,4
33604,4.5,33
55130,7,2
167548,4.5,2
57186,6.9,9
102337,5,1
64924,7.5,2
122800,6.7,5
112092,5.7,3
40890,5.5,2
391626,7.2,5
319632,5.6,5
226072,4,1
45341,5,1
125696,6,3
259728,8.3,3
221241,6.3,3
341559,7.7,23
73680,8.1,36
136902,8,1
71617,3.9,23
259690,4.1,7
361733,6.5,2
66944,4.5,4
284154,7,3
112931,6.8,6
61711,4.6,5
58007,3.5,13
61532,6.4,5
216138,4.5,1
16280,6.1,16
56294,0.5,1
15068,5,5
354776,3.5,2
280874,4.1,7
78375,4.4,12
63483,6,51
250275,6.9,7
242906,6.7,12
264555,4.9,17
84741,5,1
224919,3.9,8
58813,5.5,24
299730,7.5,4
218898,5.5,37
280690,5.2,8
188640,2,1
120942,4.3,7
22315,4.8,4
158009,5.4,17
89868,7.3,31
252990,5.5,62
353125,8,3
297239,4.4,7
319396,7,2
87018,8.3,2
53850,6.5,4
75897,6.3,13
13099,7.4,9
138686,7.3,4
297961,6.8,4
81765,8.8,2
94587,5.6,7
80582,7,3
52406,7,2
88865,7.3,5
86063,5.8,3
18152,6.5,2
49264,6.9,5
78573,0,1
121170,7.1,11
117102,6.2,6
74113,5.5,33
338381,4,2
267292,8.1,453
290773,5,1
53104,8.5,2
117407,6.5,2
119430,10,1
297400,5,1
310952,7.8,5
296370,4,2
126760,7.5,2
290098,6.5,1782
260826,6,1
48268,6.9,7
157964,6.8,4
197849,5,6
208198,6.4,13
358908,6.3,7
289519,6.3,12
243306,6,1026
241259,6,2
109752,7,1
377432,6.4,18
369052,6.6,105
289523,6.6,5
317114,7.3,3
315134,6.7,6
317121,7.8,5
267935,6.3,10
110777,7.1,6
176715,6.8,13
371464,6.9,16
359871,7.4,11
334534,7.1,9
334057,7.5,15
108879,7,10
238997,6.8,12
86522,5.6,2310
241618,5.7,21
68213,7.8,8
68208,5.5,19
241619,4.6,5
143431,5.6,7
112722,6.8,6
182979,5.7,3
210250,4.1,16
223702,7.1,7
283827,5.8,12
141418,6,3
385390,1.8,2
387398,6.9,14
381615,7.7,6
377428,6.8,14
374614,6.3,17
374609,4.7,3
374739,6.7,16
374607,6.7,9
374606,4,2
374603,5,7
361745,4,2
352851,4,2
346489,5.4,5
311181,7,9
300187,5.7,9
299576,5.9,24
299574,6.6,18
289520,4.4,4
279371,4.9,6
279332,5.4,9
239018,6,2
258691,5.6,17
249057,6.1,13
238304,5.3,4
238749,6.3,8
235662,3.8,4
180794,5.9,8
226167,0,0
149235,6,12
149218,5.2,203
147132,6,2
145840,6.1,93
211125,6.8,3
85887,7.9,1569
227552,7.4,5
81416,7.6,9
208035,7.3,270
389995,6.1,58
384798,6.8,12
78713,7,2
371560,5.8,28
164777,5.7,3
334533,5.8,2
129564,5.5,3
81976,6,2
374475,5,1
351454,4.3,3
84993,7.2,23
257623,6,3
113294,7,10
46095,5.5,13
213570,4.5,4
43394,6,21
62006,7.5,2
68977,4.4,42
115386,4.3,16
381071,4,5
279049,5.8,5
294368,5,1
250880,6.3,3
346873,6,3
352733,1.5,2
86520,5.3,2
122293,4,4
370234,0,0
128412,3.3,9
83235,3.2,3
56952,3.5,2
112633,6.4,7
385581,7.2,257
101916,5,1
80520,4.9,8
55916,6,2
126076,4,2
56491,6.4,8
60505,0,0
302508,5,1
385371,6,89
293670,4.3,5
168079,6.1,21
375199,6.3,42
155217,5,9
83501,8,1
364426,8.7,3
216472,5.6,7
51091,6.7,3362
337154,6.3,3
113523,2.5,1
56424,2.6,8
188183,6,2
395181,7.4,8
134362,5.3,3
325758,7.5,10
319017,0,0
291805,4,46
390766,0,0
394812,6.2,16
370464,9,2
354818,5,1
369820,5.8,3
12443,7.8,2
23802,0,0
170740,5,1
388440,0,0
392440,6.5,6
388403,0,0
78492,0,0
48339,0,0
42082,5.5,3
249075,8,1
38061,6.1,12
147307,5,2
235201,8,3
36090,6.7,11
268380,7.2,5
399080,7.6,12
56190,6.3,27
37228,6.6,11
394244,7,7
83284,8,21
69915,0,1
136762,5,2
94643,6.5,2
376916,6.7,12
339526,6.3,18
382088,5.3,15
362699,6.9,34
118792,5.5,8
396292,6,1
299782,6.4,8
24398,7.6,21
46178,6.6,8
345069,7,246
339928,6.4,826
375170,7.7,264
330916,5.3,3
376549,5.6,7
93338,5.5,2
4290,8.9,19
87061,7,2
216203,7.8,4
332872,6.8,3
339397,4.2,15
374473,7,13
84233,5.8,17
5654,7.3,3
