adult,budget,movie_id,original_title,overview,popularity,release_date,revenue,runtime,tagline,title
FALSE,0,45609,The Wings of the Dove,"Kate is secretly betrothed to a struggling journalist, Merton Densher. But she knows her Aunt Maude will never approve of the match, since Kate's deceased mother has lost all her money in a marriage to a degenerate opium addict. When Kate meets a terminally ill American heiress named Millie traveling through Europe, she comes up with a conniving plan to have both love and wealth.",3.377578,11/7/1997,0,102,A couple with everything but money. An heiress with everything but love. A temptation no one could resist.,The Wings of the Dove
FALSE,0,38904,Mrs. Dalloway,"As society hostess Clarissa Dalloway prepares for another of her legendary parties, she finds herself haunted by figures and scenes from her passionate adolescence.",1.335544,9/1/1997,3309421,97,,Mrs. Dalloway
FALSE,0,45565,"I Love You, I Love You Not",School student and her European-born grandmother share sad stories of their lives.,0.380405,8/28/1996,0,88,,"I Love You, I Love You Not"
FALSE,48000000,9407,Red Corner,"An American attorney on business in China, ends up wrongfully on trial for murder and his only key to innocence is a female defense lawyer from the country.",3.288944,10/30/1997,0,122,Leniency for those who confess...,Red Corner
FALSE,60000000,4824,The Jackal,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, the perfectionist Jackal proves an elusive target for the men charged with the task of bringing him down: a deputy FBI boss and a former IRA terrorist.",11.131917,11/14/1997,159330280,124,How do you stop an assassin who has no identity?,The Jackal
FALSE,53000000,9444,Anastasia,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.",11.911173,11/20/1997,139804348,94,Discover the Adventure Behind the Greatest Mystery of Our Time.,Anastasia
FALSE,20000000,9414,The Man Who Knew Too Little,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.",4.827771,11/14/1997,13801755,97,"He’s on a mission so secret, even he doesn’t know about it.",The Man Who Knew Too Little
FALSE,70000000,8078,Alien: Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",15.57784,11/12/1997,162000000,109,It's already too late.,Alien: Resurrection
FALSE,1000000,29938,Alien Escape,No overview found.,0.106499,1/1/1996,0,85,Run Baby Run!,Alien Escape
FALSE,36000000,11831,Amistad,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",2.263584,12/3/1997,74000000,155,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,Amistad
FALSE,5000000,2895,The Apostle,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",9.21174,10/9/1997,0,134,The hardest soul to save was his own.,The Apostle
FALSE,0,39177,Artemisia,"Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter Orazio Gentileschi. Her professional curiosity about the male anatomy, forbidden for her eyes, led her to the knowledge of sexual pleasure. But she was also well known because in 1612 she had to appear in a courtroom because her teacher, Agostino Tassi, was suspected of raping her. She tried to protect him, but was put in the thumb screws...",0.989115,9/10/1997,0,98,Her passion for her art changed the face of history.,Artemisia
FALSE,0,19601,Bent,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",3.546605,11/26/1997,0,105,,Bent
FALSE,0,124606,Bang,"A young woman in L.A. is having a bad day: she's evicted, an audition ends with a producer furious she won't trade sex for the part, and a policeman nabs her for something she didn't do, demanding fellatio to release her. She snaps, grabs his gun, takes his uniform, and leaves him cuffed to a tree where he's soon having a defenseless chat with a homeless man. She takes off on the cop's motorcycle and, for an afternoon, experiences a cop's life. She talks a young man out of suicide and then is plunged into violence after a friendly encounter with two ""vatos."" She is torn between self-protection and others' expectations. Is there any resolution for her torrent of feelings?",0.679528,9/9/1995,0,98,Sometimes you've got to break the rules,Bang
FALSE,0,42832,Les Boys,Every Monday night The Boys put on skates and leave their troubled lives behind.,0.530702,12/12/1997,0,107,Nothing in the world would make them miss their weekly game...,The Boys
FALSE,0,22797,The Butcher Boy,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.",7.801199,7/13/1997,0,110,,The Butcher Boy
FALSE,20000000,2639,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",6.280515,8/26/1997,10686841,96,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,Deconstructing Harry
FALSE,80000000,9574,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",7.016942,11/26/1997,177977226,93,Catch it if you can!,Flubber
FALSE,35000000,10371,For Richer or Poorer,"Brad Sexton and his wife, Caroline, are wealthy New Yorkers with both marital and financial problems. The latter issue becomes a pressing matter when they discover that their accountant has embezzled millions and pinned the blame on them. Forced to go on the lam, Brad and Caroline end up in an Amish area of Pennsylvania and decide to pose as members of the religious group to evade the IRS. As the two adapt to the simple Amish lifestyle, they begin to reconnect.",8.412203,12/11/1997,31611225,115,,For Richer or Poorer
FALSE,10000000,489,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",15.064833,12/5/1997,225933435,126,"Some people can never believe in themselves, until someone believes in them.",Good Will Hunting
FALSE,0,167738,Guy,"A young, female filmmaker looks through her camera for an object to film. She wants to film the private live of an ordinary person and starts following Guy. He is very irritated about this girl following him, always looking through her camera, never showing herself. She does not even say her name but follows him even home to his bedroom. He tries to get rid of her but she does not stop. After a while he gets used to the camera and the girl behind it and tries to get involved with her. First she protects herself with her camera but cannot keep the barrier up. When their feelings and Guy's actions become too confusing for them Guy disappears mysteriously.",0.60839,12/17/1997,0,91,She was looking for something special. She found much more than she was looking for.,Guy
FALSE,0,293820,Tar,Directed by Goetz Grossmann,0.001177,11/26/1997,0,0,,Tar
FALSE,32000000,9714,Home Alone 3,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try break into his house to get it back.",8.04209,12/12/1997,79082515,102,Ready for more. Much more.,Home Alone 3
FALSE,0,102406,Ill Gotten Gains,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned.",0.001178,12/5/1997,0,101,,Ill Gotten Gains
FALSE,0,170430,Man of Her Dreams,"After suspecting her husband is playing the field, a nervous woman finds a sympathetic ear in the form of a strange man. The drawback is that her sensitive new-found friend is an obsessive psychopath.",0.79822,11/18/1997,0,94,"If he can't have her, no one can.",Man of Her Dreams
FALSE,35000000,8197,Midnight in the Garden of Good and Evil,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.",5.145907,11/21/1997,25105255,155,,Midnight in the Garden of Good and Evil
FALSE,38000000,6283,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of it's single, stubborn occupant: a tiny and tenacious mouse.",6.456233,12/19/1997,122417389,98,Who's hunting who?,MouseHunt
FALSE,0,279698,Never Met Picasso,Film from Stephen Kijak,0.001746,1/1/1996,0,0,,Never Met Picasso
FALSE,0,49728,Office Killer,"When Dorine Douglas' job as proofreader for Constant Consumer magazine is turned into an at-home position during a downsizing, she doesn't know how to cope. But after accidentally killing one of her co-workers, she discovers that murder can quench the loneliness of her home life, as a macabre office place forms in her basement, populated by dead co-workers.",0.582559,1/1/1997,0,82,Working here can be murder,Office Killer
FALSE,0,64562,Other Voices Other Rooms,"Truman Capote's semi-autobiographical first novel about coming of age in the Deep South during the 1930s centers on 13-year-old Joel Sansom (David Speck), who reunites with his estranged father at the family's shabby plantation, where he must contend with his father's feisty mistress and a strange cousin. Against this less-than-ideal backdrop, Joel slowly matures into an upstanding young man.",0.03668,9/15/1995,0,0,,Other Voices Other Rooms
FALSE,24000000,4233,Scream 2,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",11.264845,12/9/1997,172363301,120,Someone has taken their love of sequels one step too far.,Scream 2
FALSE,0,191874,Stranger in the House,"A botched diamond burglary and a dead publishing company executive set off a string of murders and betrayal in this suspensful, nonstop thriller!",0.127077,1/1/1997,0,94,When the lights go out... the terror begins,Stranger in the House
FALSE,5000000,10217,The Sweet Hereafter,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",6.002992,5/14/1997,3263585,112,There is no such thing as the simple truth.,The Sweet Hereafter
FALSE,0,438108,Time Tracers,"When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send humans through time, controlled by a ruthless multi-billionaire. As the Kronos experiment progresses through the Civil War era to the Jurassic age, high-tech sabotage and deceit ensue, resulting in devastating events that lead to a ripple in time, a paradox, that if not contained could change the entire course of evolution and destroy the universe as we know it.",0.001247,12/16/1997,0,101,A race against death!,Time Tracers
FALSE,200000000,597,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",26.88907,11/18/1997,1845034188,194,Nothing on Earth could come between them.,Titanic
FALSE,110000000,714,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,17.159576,12/11/1997,333011068,119,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.,Tomorrow Never Dies
FALSE,0,52537,Twisted,"This retelling of Charles Dickens's Oliver Twist may be populated by drug pushers, pimps and prostitutes, but the book's classic themes remain the same. Caught under the thumb of a lecherous brothel owner, 10-year-old Lee befriends an aspiring musician named Angel who helps him escape his servitude and sends a maternal drag queen to vanquish the boy's enemies.",0.516097,11/14/1996,0,100,"""Oliver Twist"" re-imagined with hustlers, addicts and drag queens.",Twisted
FALSE,0,12799,À Toute vitesse,"A brief extract of four kids' lives somewhere in France. Quentin, who won a writers contest and now pays more attention to his career as an author than to his friends, beautiful Julie, his girl-friend, much more mature than she looks, falling in love with Quentin's very best friend Jimmy, who is kind of stuck in his unability of self-expression and grown up under bad social circumstances. And there is the shy boy Samir, exiled from Algeria, who lost his ""brother"" and only friend some time ago. Samir heavily falls in love with Quentin, but he can't handle it...",0.384033,9/25/1996,0,85,,Full Speed
FALSE,0,62394,The Education of Little Tree,"Little Tree is an 8-year-old Cherokee boy, who, during the time of the depression, loses his parents and starts to live with his Indian grandma and grandpa and learn the wisdom of the Cherokee way of life.",0.007123,12/25/1997,0,115,A boy of two worlds must learn to be his own man.,The Education of Little Tree
FALSE,80000000,9922,The Postman,"In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope.",6.537407,12/25/1997,17626234,177,The year is 2013. One man walked in off the horizon and hope came with him.,The Postman
FALSE,60000000,547,The Horse Whisperer,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",7.685548,5/14/1998,186883563,170,,The Horse Whisperer
FALSE,0,25994,The Winter Guest,"The plot of the story is interactions between two young boys, two teenagers, a mother, a grandmother, and two elderly women. It can be said though that the main actor in the film is frozen sea, and the rest of the stories are only surreal background to it.",0.923637,12/27/1997,0,108,,The Winter Guest
FALSE,12000000,184,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",16.415498,12/24/1997,39673162,154,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,Jackie Brown
FALSE,28000000,9746,Kundun,"The Tibetans refer to the Dalai Lama as 'Kundun', which means 'The Presence'. He was forced to escape from his native home, Tibet, when communist China invaded and enforced an oppressive regime upon the peaceful nation. The Dalai Lama escaped to India in 1959 and has been living in exile in Dharamsala ever since.",5.01752,12/25/1997,5684789,134,,Kundun
FALSE,30000000,9438,Mr. Magoo,"Mr.Magoo, a man with terrible eyesight, gets caught up in a museum robbery.",9.474269,12/25/1997,0,84,You won't believe your eyes.,Mr. Magoo
FALSE,15000000,115,The Big Lebowski,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",15.952524,3/6/1998,46189568,117,Times like these call for a Big Lebowski.,The Big Lebowski
FALSE,0,26941,Afterglow,A handyman with marital problems meets a housewife with the same.,1.426289,12/26/1997,2465960,119,,Afterglow
FALSE,0,27103,Ma vie en rose,"Ludovic is a small boy who cross-dresses and generally acts like a girl, talks of marrying his neighbor's son and can not understand why everyone is so surprised about it. His actions lead to problems for him and his family.",3.237812,5/28/1997,0,88,Sometimes you just have to be yourself.,My Life in Pink
FALSE,25000000,9410,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",9.941228,1/19/1998,55494066,111,Let desire be your destiny.,Great Expectations
FALSE,0,32302,3 Ninjas: High Noon at Mega Mountain,"Three young boys, Rocky, Colt and Tum Tum together with their neighbor girl, computer whiz Amanda are visiting Mega Mountain amusement park when it is invaded by an army of ninjas led by evil Medusa, who wants to take over the park and hold the owners for ransom. Kids and retired TV star Dave Dragon, who made his farewell appearance at the park at the time the ninjas appeared, have to break Medusa's vicious plans.",3.014082,4/10/1998,0,93,Saving the day the ninja way!,3 Ninjas: High Noon at Mega Mountain
FALSE,0,216794,Men of Means,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide whether to continue in complacent servitude as the collection muscle for a vicious Brooklyn mobster, or to put behind him the vagaries of his youth and look for that window of opportunity that will provide a better life for him and his wholly dependant brother Joey.",0.022078,5/25/1999,0,80,Double deal. Double cross. The only thing left is murder.,Men of Means
FALSE,0,88863,Caught Up,"Daryl gets out of jail after 5 years. His mother has died, his girlfriend is married, and he can't find a job. His new girlfriend Vanessa, whom he meets when a gunman opens fire on them, gets him a job as a car driver. Hitmen are still after them, and Vanessa tells Daryl that this is her former lover Ahmad who wants revenge.",5.824019,2/27/1998,0,97,This game has only two rules. Do or die.,Caught Up
FALSE,0,154821,Arguing the World,"A true story of four Jewish intellectuals born in New York and educated at City College during the 1930s, and their divergent paths over the next six decades.",0.001188,1/7/1998,0,0,,Arguing the World
FALSE,19000000,41417,Firestorm,"Firefighter Jesse Graves has to save ornithologist Jennifer and other people caught in a forest fire, which was set up by the lawyer of convicted killer Earl Shaye, who escaped from the prison with several of his inmates posing as firefighters to recover $37,000,000 in stashed loot.",1.537212,1/8/1998,0,89,Fight fire with fire.,Firestorm
FALSE,0,12538,Senseless,A student gets his senses enhanced by an experimental drug. But abuse is not an option.,6.253164,2/20/1998,13035599,93,A secret experiment gave him super senses. Then came the side-effects.,Senseless
FALSE,15000000,586,Wag the Dog,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",7.603652,12/25/1997,64256513,97,"A comedy about truth, justice and other special effects.",Wag the Dog
FALSE,27000000,2666,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",12.851984,2/27/1998,27200316,100,A world where the night never ends.,Dark City
FALSE,0,46338,The Leading Man,"Successful playwright Felix Webb has a new play, 'The Hit Man', in rehearsal. Directed by his old friend Humphrey, it is already being hailed as a masterpiece; but Felix can't enjoy his success. He has fallen passionately in love with Hilary, a beautiful, fiesty young actress, and is preparing to desert his perfect family, his wife Elena and three lively children. His intolerable situation is further complicated when Humphrey casts Hilary as one of the leads in 'The Hit Man'. Enter Robin Grange, a charismatic young Hollywood actor making his London theatre debut. Robin is attractive, charming and dangerous, and soon inveigles his way into everyone's life. He ingratiates himself with the cast and, quickly grasping Felix's dilemma, sets about weaving his web of mischief. He suggests that if he were to seduce Elena, she would be distracted from Felix's affair, regain her self respect, and perhaps even willingly part from the unfaithful husband to whom she clings...",0.004686,12/12/1996,0,100,Indecent. Immoral. Irresistible. It's the role he was born to play.,The Leading Man
FALSE,0,54007,Star Kid,Shy seventh-grader Spencer Griffith's life changes when the meteor falls into local junkyard and he finds a Cybersuit - the wise and strong robot from another galaxy. Spencer puts Cybersuit on and becomes a different kind of guy,1.079117,1/16/1997,7,101,"You know what they say, if the cyborsuit fits, go kick some alien butt!",Star Kid
FALSE,70000000,11258,Hard Rain,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",6.363405,1/16/1998,19870567,97,"In the worst storm in living memory, one guard stands between five men and three million dollars.",Hard Rain
FALSE,8000000,9490,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",7.022548,1/16/1998,17460020,82,They'll do anything to save their best bud.,Half Baked
FALSE,0,9411,Fallen,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",6.381612,1/16/1998,25232289,124,Detective John Hobbes is searching for a criminal he's already met... already caught... and already killed,Fallen
FALSE,3000000,25719,Shooting Fish,"Two con artists (Dan Futterman, Stuart Townsend) hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.",1.631288,8/22/1997,302204,109,Fat cats are too easy. Go for the big fish.,Shooting Fish
FALSE,0,9033,The Prophecy II,"Gabriel returns to try to destroy the human race he despises so much, with the help of a suicidal teen and the opposition of the angel Daniel.",7.747663,1/20/1998,0,87,An evil force has declared war...,The Prophecy II
FALSE,0,11220,墮落天使,"A disillusioned killer embarks on his last hit but first he has to overcome his affections for his cool, detached partner. Thinking it's dangerous and improper to become involved with a colleague, he sets out to find a surrogate for his affections. Against the sordid and surreal urban nightscape, he crosses path with a strange drifter looking for her mysterious ex-boyfriend and an amusing mute trying to get the world's attention in his own unconventional ways.",5.470351,9/6/1995,0,96,,Fallen Angels
FALSE,0,21253,"O Que é Isso, Companheiro?","Fernando, a journalist, and his friend César join terrorist group MR8 in order to fight Brazilian dictatorial regime during the late sixties. Cesare, however, is wounded and captured during a bank hold up. Fernando then decides to kidnap the American ambassador in Brazil and ask for the release of fifteen political prisoners in exchange for his life.",1.791965,5/1/1997,310724,110,Their goal: freedom. Their only hope: an international incident. Their target: the American ambassador.,Four Days in September
FALSE,25000000,6116,Spice World,"The film follows the Spice Girls and their entourage (mostly fictional characters) - manager Clifford, his assistant Deborah, filmmaker Piers (who is trying to shoot a documentary on ""the real Spice Girls"") and others in their everyday life.",4.257516,12/19/1997,100000000,93,You say you want a revolution?,Spice World
FALSE,45000000,9457,Deep Rising,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.",6.922458,1/30/1998,11203026,106,Full Scream Ahead,Deep Rising
FALSE,0,281289,Tainted,A sarcastic comedy thriller about a vampire who sets out to infect the blood of a hospital and the twenty-something slackers who set out to stop him.,0.076396,5/18/1998,0,108,"Dead End Jobs, A Drunk Ex-girlfriend, Psychotic Vampires: ONE HELL OF A NIGHT!",Tainted
FALSE,0,43911,A Letter from Death Row,"A psychological thriller that takes you through the mind of convicted killer, Michael Raine, and his experiences on death row. Was he guilty of killing his girlfriend or was he a victim of a conspiracy to frame him for a crime he didn't commit? As the story unfolds Jessica Foster, an assistant to the Governor of Tennessee begins to interview Raine while on death row, claiming that she's writing a book about the inmates. Through various circumstances, Raine puts two and two together and builds a case that he believes can prove his innocence...or does he? Ms. Foster is the only one on the 'outside"" who can give Raine a voice, but is she working for those who framed him? As time draws near to the date of his execution, in his most desperate hour Raine finds the missing pieces to the puzzle to prove his innocence, but is it too late...? Was this story told from Raine's point of view or from the book writers or from yours, the viewer - you decide.",0.152449,11/17/1998,0,89,There Is No Lie More Terrifying Than The Truth.,A Letter from Death Row
FALSE,0,39424,Music from Another Room,"Music From Another Room is a romantic comedy that follows the exploits of Danny, a young man who grew up believing he was destined to marry the girl he helped deliver as a five year old boy when his neighbor went into emergency labor. Twenty-five years later, Danny returns to his hometown and finds the irresistible Anna Swann but she finds it easy to resist him since she is already engaged to dreamboat Eric, a very practical match. In pursuit of Anna, Danny finds himself entangled with each of the eccentric Swanns including blind, sheltered Nina, cynical sister Karen, big brother Bill and dramatic mother Grace as he fights to prove that fate should never be messed with and passion should never be practical.",1.131018,4/24/1998,0,104,Their romance began the day she was born.,Music from Another Room
FALSE,0,44361,Мать и сын,A slow and poignant story of love and patience told via a dying mother nursed by her devoted son. The simple narrative is a thread woven among the deeply spiritual images of the countryside and cottage.,1.046963,2/20/1997,0,73,,Mother and Son
FALSE,30000000,11702,The Replacement Killers,"Hired assassin John Lee is asked by Chinatown crime boss Terence Wei to murder the young son of policeman Stan Zedkov. Lee has the boy in his sights, but his conscience gets the better of him, and he spares the child's life. Afraid that Wei will take revenge on his family in China, Lee seeks out expert forger Meg Coburn to obtain the passport he needs to get out of the country, but a band of replacement killers is soon on his trail.",9.384887,2/6/1998,19204929,87,Kill or be replaced.,The Replacement Killers
FALSE,0,2923,B. Monkey,"When wistful introvert Alan Furnace meets quick-witted bombshell Beatrice, he has no idea of her secret life as ""B. Monkey"" -- the top thief-for-hire in London's criminal underworld. Charmed by Furnace's innocent and chivalrous ways, Beatrice resolves to reform. But to cash in on her first chance at real love, she must escape her former partner in crime, the ruthless Paul Neville -- and a dark past that seems to haunt her every step.",2.399824,11/7/1998,0,94,Trouble never looked so good.,B. Monkey
FALSE,1000000,12238,The Night Flier,"Two investigative reporters for a tabloid magazine track down across country ""The Night Flier"", a serial killer who travels by private plane stalking victims in rural airports. One of the reporters, Richard Dees, begins to suspect that ""the Night Flier could perhaps be a vampire""",7.146514,4/30/1997,91549,93,Never believe what you publish...Never publish what you believe.,The Night Flier
FALSE,28000000,11568,Blues Brothers 2000,"Elwood, the now lone ""Blues Brother"" finally released from prison, is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Once again hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops, led by Cabel the Curtis' son",13.162168,2/5/1998,14051384,123,,Blues Brothers 2000
FALSE,0,41577,Tokyo Fist,"A businessman, Tsuda, runs into a childhood friend, Tajuki, on the subway. Tajuki is working as a semiprofessional boxer. Tsuda soon begins to suspect that Tajuki might be having an affair with his fiance Hizuru. After an altercation, Tsuda begins training rigorously himself, leading to an extremely bloody, violent confrontation.",1.673946,1/1/1995,0,87,,Tokyo Fist
FALSE,0,66894,Ride,"A group of young people leave Harlem for a bus trip down to Miami. The voyage starts off with problems, but it ends up becoming a learning experience, as they end up learning things about each other they had not previously known.",0.987366,3/27/1998,0,90,This party makes no stops.,Ride
FALSE,18000000,11003,The Wedding Singer,"Robbie, a local rock star turned wedding singer, is dumped on the day of his wedding. Meanwhile, waitress Julia finally sets a wedding date with her fiancée Glenn. When Julia and Robbie meet and hit it off, they find that things are more complicated than anybody thought.",8.884035,2/13/1998,123306987,95,He's gonna party like it's 1985.,The Wedding Singer
FALSE,75000000,10153,Sphere,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft.They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft.",7.124735,2/13/1998,13100000,134,"A thousand feet beneath the sea, the blackest holes are in the mind...",Sphere
FALSE,0,49645,Ayn Rand: A Sense of Life,"Ayn Rand was born in 1905 in St. Petersberg, Russia. She escaped to America in 1926 amidst the rise of Soviet Communism. She remained in the United States for the rest of her life, where she became a much respected author of The Fountainhead and Atlas Shrugged. The themes of freedom and individualism were to be her life's passion...",0.13785,2/13/1998,0,145,A life more compelling than fiction.,Ayn Rand: A Sense of Life
FALSE,0,47112,A Further Gesture,"Dowd, an IRA prisoner in the H-blocks, is gloomily facing his sentence, until he joins a comrade in a risky escape. Dowd begins a new life in New York, but he might as well be in prison again - until he strikes up a friendship with co-worker Tulio and gets to know his close group of Guatemalan exiles.",0.814147,1/1/1997,0,96,,A Further Gesture
FALSE,0,102732,Little City,"Best friends Adam and Kevin have a lot in common. Probably too much! In fact, Kevin is carrying on a torrid affair with Adam's girlfriend, Nina, on the side! And if this triangle wasn't crowded enough, the arrival of a seductive newcomer in town, Rebecca, promptly adds a whole new set of twists to an already tangled mix! Here's a hilarious look at how modern relationships have never been so complicated ... or so much fun!",0.036814,4/4/1997,0,90,When your one and only... isn't the only one!,Little City
FALSE,0,30949,Palmetto,A recently released ex-con gets involved in a fake kidnapping scheme that turns very real.,4.475177,2/20/1998,0,114,"In a town this bad, it's hard to be good...",Palmetto
FALSE,50000000,2898,As Good as It Gets,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",9.374049,12/19/1997,314178011,139,A comedy from the heart that goes for the throat.,As Good as It Gets
